Second, Volt
0.00494000000,0
0.00994000000,0
0.01494000000,0
0.01994000000,0
0.02494000000,0
0.02994000000,0
0.03494000000,0
0.03994000000,0
0.04494000000,0
0.04994000000,0
0.05494000000,0
0.05994000000,0
0.06494000000,0
0.06994000000,0
0.07494000000,0
0.07994000000,0
0.08494000000,0
0.08994000000,0
0.09494000000,0
0.09994000000,0
0.10494000000,0
0.10994000000,0
0.11494000000,0
0.11994000000,0
0.12494000000,0
0.12994000000,0
0.13494000000,0
0.13994000000,0
0.14494000000,0
0.14994000000,0
0.15494000000,0
0.15994000000,0
0.16494000000,0
0.16994000000,0
0.17494000000,0
0.17994000000,0
0.18494000000,0
0.18994000000,0
0.19494000000,0
0.19994000000,0
0.20494000000,0
0.20994000000,0
0.21494000000,0
0.21994000000,0
0.22494000000,0
0.22994000000,0
0.23494000000,0
0.23994000000,0
0.24494000000,0
0.24994000000,0
0.25494000000,0
0.25994000000,0
0.26494000000,0
0.26994000000,0
0.27494000000,0
0.27994000000,0
0.28494000000,0
0.28994000000,0
0.29494000000,0
0.29994000000,0
0.30494000000,0
0.30994000000,0
0.31494000000,0
0.31994000000,0
0.32494000000,0
0.32994000000,0
0.33494000000,0
0.33994000000,0
0.34494000000,0
0.34994000000,0
0.35494000000,0
0.35994000000,0
0.36494000000,0
0.36994000000,0
0.37494000000,0
0.37994000000,0
0.38494000000,0
0.38994000000,0
0.39494000000,0
0.39994000000,0
0.40494000000,0
0.40994000000,0
0.41494000000,0
0.41994000000,0
0.42494000000,0
0.42994000000,0
0.43494000000,0
0.43994000000,0
0.44494000000,0
0.44994000000,0
0.45494000000,0
0.45994000000,0
0.46494000000,0
0.46994000000,0
0.47494000000,0
0.47994000000,0
0.48494000000,0
0.48994000000,0
0.49494000000,0
0.49994000000,0
0.50494000000,0
0.50994000000,0
0.51494000000,0
0.51994000000,0
0.52494000000,0
0.52994000000,0
0.53494000000,0
0.53994000000,0
0.54494000000,0
0.54994000000,0
0.55494000000,0
0.55994000000,0
0.56494000000,0
0.56994000000,0
0.57494000000,0
0.57994000000,0
0.58494000000,0
0.58994000000,0
0.59494000000,0
0.59994000000,0
0.60494000000,0
0.60994000000,0
0.61494000000,0
0.61994000000,0
0.62494000000,0
0.62994000000,0
0.63494000000,0
0.63994000000,0
0.64494000000,0
0.64994000000,0
0.65494000000,0
0.65994000000,0
0.66494000000,0
0.66994000000,0
0.67494000000,0
0.67994000000,0
0.68494000000,0
0.68994000000,0
0.69494000000,0
0.69994000000,0
0.70494000000,0
0.70994000000,0
0.71494000000,0
0.71994000000,0
0.72494000000,0
0.72994000000,0
0.73494000000,0
0.73994000000,0
0.74494000000,0
0.74994000000,0
0.75494000000,0
0.75994000000,0
0.76494000000,0
0.76994000000,0
0.77494000000,0
0.77994000000,0
0.78494000000,0
0.78994000000,0
0.79494000000,0
0.79994000000,0
0.80494000000,0
0.80994000000,0
0.81494000000,0
0.81994000000,0
0.82494000000,0
0.82994000000,0
0.83494000000,0
0.83994000000,0
0.84494000000,0
0.84994000000,0
0.85494000000,0
0.85994000000,0
0.86494000000,0
0.86994000000,0
0.87494000000,0
0.87994000000,0
0.88494000000,0
0.88994000000,0
0.89494000000,0
0.89994000000,0
0.90494000000,0
0.90994000000,0
0.91494000000,0
0.91994000000,0
0.92494000000,0
0.92994000000,0
0.93494000000,0
0.93994000000,0
0.94494000000,0
0.94994000000,0
0.95494000000,0
0.95994000000,0
0.96494000000,0
0.96994000000,0
0.97494000000,0
0.97994000000,0
0.98494000000,0
0.98994000000,0
0.99494000000,0
0.99994000000,0
1.00494000000,0
1.00994000000,0
1.01494000000,0
1.01994000000,0
1.02494000000,0
1.02994000000,0
1.03494000000,0
1.03994000000,0
1.04494000000,0
1.04994000000,0
1.05494000000,0
1.05994000000,0
1.06494000000,0
1.06994000000,0
1.07494000000,0
1.07994000000,0
1.08494000000,0
1.08994000000,0
1.09494000000,0
1.09994000000,0
1.10494000000,0
1.10994000000,0
1.11494000000,0
1.11994000000,0
1.12494000000,0
1.12994000000,0
1.13494000000,0
1.13994000000,0
1.14494000000,0
1.14994000000,0
1.15494000000,0
1.15994000000,0
1.16494000000,0
1.16994000000,0
1.17494000000,0
1.17994000000,0
1.18494000000,0
1.18994000000,0
1.19494000000,0
1.19994000000,0
1.20494000000,0
1.20994000000,0
1.21494000000,0
1.21994000000,0
1.22494000000,0
1.22994000000,0
1.23494000000,0
1.23994000000,0
1.24494000000,0
1.24994000000,0
1.25494000000,0
1.25994000000,0
1.26494000000,0
1.26994000000,0
1.27494000000,0
1.27994000000,0
1.28494000000,0
1.28994000000,0
1.29494000000,0
1.29994000000,0
1.30494000000,0
1.30994000000,0
1.31494000000,0
1.31994000000,0
1.32494000000,0
1.32994000000,0
1.33494000000,0
1.33994000000,0
1.34494000000,0
1.34994000000,0
1.35494000000,0
1.35994000000,0
1.36494000000,0
1.36994000000,0
1.37494000000,0
1.37994000000,0
1.38494000000,0
1.38994000000,0
1.39494000000,0
1.39994000000,0
1.40494000000,0
1.40994000000,0
1.41494000000,0
1.41994000000,0
1.42494000000,0
1.42994000000,0
1.43494000000,0
1.43994000000,0
1.44494000000,0
1.44994000000,0
1.45494000000,0
1.45994000000,0
1.46494000000,0
1.46994000000,0
1.47494000000,0
1.47994000000,0
1.48494000000,0
1.48994000000,0
1.49494000000,0
1.49994000000,0
1.50494000000,0
1.50994000000,0
1.51494000000,0
1.51994000000,0
1.52494000000,0
1.52994000000,0
1.53494000000,0
1.53994000000,0
1.54494000000,0
1.54994000000,0
1.55494000000,0
1.55994000000,0
1.56494000000,0
1.56994000000,0
1.57494000000,0
1.57994000000,0
1.58494000000,0
1.58994000000,0
1.59494000000,0
1.59994000000,0
1.60494000000,0
1.60994000000,0
1.61494000000,0
1.61994000000,0
1.62494000000,0
1.62994000000,0
1.63494000000,0
1.63994000000,0
1.64494000000,0
1.64994000000,0
1.65494000000,0
1.65994000000,0
1.66494000000,0
1.66994000000,0
1.67494000000,0
1.67994000000,0
1.68494000000,0
1.68994000000,0
1.69494000000,0
1.69994000000,0
1.70494000000,0
1.70994000000,0
1.71494000000,0
1.71994000000,0
1.72494000000,0
1.72994000000,0
1.73494000000,0
1.73994000000,0
1.74494000000,0
1.74994000000,0
1.75494000000,0
1.75994000000,0
1.76494000000,0
1.76994000000,0
1.77494000000,0
1.77994000000,0
1.78494000000,0
1.78994000000,0
1.79494000000,0
1.79994000000,0
1.80494000000,0
1.80994000000,0
1.81494000000,0
1.81994000000,0
1.82494000000,0
1.82994000000,0
1.83494000000,0
1.83994000000,0
1.84494000000,0
1.84994000000,0
1.85494000000,0
1.85994000000,0
1.86494000000,0
1.86994000000,0
1.87494000000,0
1.87994000000,0
1.88494000000,0
1.88994000000,0
1.89494000000,0
1.89994000000,0
1.90494000000,0
1.90994000000,0
1.91494000000,0
1.91994000000,0
1.92494000000,0
1.92994000000,0
1.93494000000,0
1.93994000000,0
1.94494000000,0
1.94994000000,0
1.95494000000,0
1.95994000000,0
1.96494000000,0
1.96994000000,0
1.97494000000,0
1.97994000000,0
1.98494000000,0
1.98994000000,0
1.99494000000,0
1.99994000000,0
2.00494000000,0
2.00994000000,0
2.01494000000,0
2.01994000000,0
2.02494000000,0
2.02994000000,0.05000
2.03494000000,0.04200
2.03994000000,0.04200
2.04494000000,0.03400
2.04994000000,0.04200
2.05494000000,0.04200
2.05994000000,0.04200
2.06494000000,0.04200
2.06994000000,0.04200
2.07494000000,0.04200
2.07994000000,0.04200
2.08494000000,0.04200
2.08994000000,0.04200
2.09494000000,0.05000
2.09994000000,0
2.10494000000,0.04200
2.10994000000,0.05000
2.11494000000,0.04200
2.11994000000,0.04200
2.12494000000,0.04200
2.12994000000,0.05000
2.13494000000,0.05000
2.13994000000,0.03400
2.14494000000,0.05000
2.14994000000,0.04200
2.15494000000,0.04200
2.15994000000,0.04200
2.16494000000,0.04200
2.16994000000,0.04200
2.17494000000,0.03400
2.17994000000,0.04200
2.18494000000,0.04200
2.18994000000,0.03400
2.19494000000,0.03400
2.19994000000,0.04200
2.20494000000,0.04200
2.20994000000,0.05000
2.21494000000,0.04200
2.21994000000,0.04200
2.22494000000,0.03400
2.22994000000,0.05000
2.23494000000,0.10600
2.23994000000,0.10600
2.24494000000,0.11400
2.24994000000,0.12200
2.25494000000,0.09800
2.25994000000,0.13000
2.26494000000,0.11400
2.26994000000,0.09000
2.27494000000,0.11400
2.27994000000,0.09800
2.28494000000,0.08200
2.28994000000,0.12200
2.29494000000,0.17800
2.29994000000,0.21000
2.30494000000,0.20200
2.30994000000,0.20200
2.31494000000,0.29800
2.31994000000,0.20200
2.32494000000,0.18600
2.32994000000,0.16200
2.33494000000,0.13800
2.33994000000,0.20200
2.34494000000,0.20200
2.34994000000,0.19400
2.35494000000,0.21000
2.35994000000,0.13800
2.36494000000,0.18600
2.36994000000,0.17800
2.37494000000,0.22600
2.37994000000,0.11400
2.38494000000,0.09000
2.38994000000,0.04200
2.39494000000,0.04200
2.39994000000,0.05000
2.40494000000,0.05000
2.40994000000,0.05000
2.41494000000,0.05000
2.41994000000,0.05000
2.42494000000,0.05000
2.42994000000,0.05000
2.43494000000,0.04200
2.43994000000,0.04200
2.44494000000,0.03400
2.44994000000,0.04200
2.45494000000,0.04200
2.45994000000,0.05000
2.46494000000,0.04200
2.46994000000,0.04200
2.47494000000,0.04200
2.47994000000,0.04200
2.48494000000,0.05000
2.48994000000,0.03400
2.49494000000,0.04200
2.49994000000,0.04200
2.50494000000,0.04200
2.50994000000,0.04200
2.51494000000,0.04200
2.51994000000,0.04200
2.52494000000,0.04200
2.52994000000,0.04200
2.53494000000,0.04200
2.53994000000,0.04200
2.54494000000,0.04200
2.54994000000,0.05000
2.55494000000,0.04200
2.55994000000,0.05000
2.56494000000,0.05000
2.56994000000,0.05000
2.57494000000,0.04200
2.57994000000,0.05000
2.58494000000,0.05000
2.58994000000,0.06600
2.59494000000,0.06600
2.59994000000,0.06600
2.60494000000,0.06600
2.60994000000,0.05800
2.61494000000,0.05800
2.61994000000,0.05800
2.62494000000,0.06600
2.62994000000,0.09000
2.63494000000,0.09000
2.63994000000,0.07400
2.64494000000,0.56200
2.64994000000,0.56200
2.65494000000,0.56200
2.65994000000,0.56200
2.66494000000,0.55400
2.66994000000,0.56200
2.67494000000,0.56200
2.67994000000,0.57000
2.68494000000,0.57000
2.68994000000,0.56200
2.69494000000,0.57000
2.69994000000,0.57000
2.70494000000,0.56200
2.70994000000,0.57000
2.71494000000,0.57000
2.71994000000,0.57000
2.72494000000,0.56200
2.72994000000,0.57000
2.73494000000,0.56200
2.73994000000,0.56200
2.74494000000,0.57000
2.74994000000,0.56200
2.75494000000,0.57000
2.75994000000,0.56200
2.76494000000,0.56200
2.76994000000,0.56200
2.77494000000,0.57000
2.77994000000,0.56200
2.78494000000,0.56200
2.78994000000,0.57000
2.79494000000,0.56200
2.79994000000,0.56200
2.80494000000,0.57000
2.80994000000,0.56200
2.81494000000,0.56200
2.81994000000,0.57000
2.82494000000,0.56200
2.82994000000,0.57000
2.83494000000,0.56200
2.83994000000,0.56200
2.84494000000,0.55400
2.84994000000,0.56200
2.85494000000,0.56200
2.85994000000,0.57000
2.86494000000,0.57000
2.86994000000,0.56200
2.87494000000,0.56200
2.87994000000,0.56200
2.88494000000,0.56200
2.88994000000,0.56200
2.89494000000,0.56200
2.89994000000,0.57000
2.90494000000,0.57000
2.90994000000,0.56200
2.91494000000,0.56200
2.91994000000,0.56200
2.92494000000,0.56200
2.92994000000,0.56200
2.93494000000,0.55400
2.93994000000,0.56200
2.94494000000,0.56200
2.94994000000,0.57000
2.95494000000,0.57000
2.95994000000,0.56200
2.96494000000,0.56200
2.96994000000,0.56200
2.97494000000,0.57000
2.97994000000,0.56200
2.98494000000,0.56200
2.98994000000,0.56200
2.99494000000,0.56200
2.99994000000,0.56200
3.00494000000,0.55400
3.00994000000,0.56200
3.01494000000,0.09800
3.01994000000,0.09800
3.02494000000,0.09800
3.02994000000,0.10600
3.03494000000,0.09800
3.03994000000,0.10600
3.04494000000,0.10600
3.04994000000,0.10600
3.05494000000,0.10600
3.05994000000,0.10600
3.06494000000,0.10600
3.06994000000,0.10600
3.07494000000,0.10600
3.07994000000,0.10600
3.08494000000,0.09800
3.08994000000,0.09800
3.09494000000,0.09800
3.09994000000,0.10600
3.10494000000,0.10600
3.10994000000,0.09800
3.11494000000,0.09000
3.11994000000,0.10600
3.12494000000,0.09800
3.12994000000,0.09800
3.13494000000,0.10600
3.13994000000,0.10600
3.14494000000,0.09800
3.14994000000,0.09800
3.15494000000,0.10600
3.15994000000,0.09800
3.16494000000,0.09800
3.16994000000,0.09800
3.17494000000,0.09800
3.17994000000,0.10600
3.18494000000,0.09800
3.18994000000,0.10600
3.19494000000,0.09800
3.19994000000,0.09800
3.20494000000,0.09800
3.20994000000,0.10600
3.21494000000,0.09800
3.21994000000,0.10600
3.22494000000,0.09800
3.22994000000,0.09800
3.23494000000,0.09800
3.23994000000,0.10600
3.24494000000,0.10600
3.24994000000,0.09800
3.25494000000,0.09800
3.25994000000,0.09800
3.26494000000,0.09800
3.26994000000,0.09800
3.27494000000,0.09800
3.27994000000,0.09800
3.28494000000,0.10600
3.28994000000,0.09800
3.29494000000,0.09800
3.29994000000,0.10600
3.30494000000,0.08200
3.30994000000,0.09000
3.31494000000,0.07400
3.31994000000,0.57000
3.32494000000,0.56200
3.32994000000,0.57000
3.33494000000,0.56200
3.33994000000,0.55400
3.34494000000,0.56200
3.34994000000,0.56200
3.35494000000,0.57000
3.35994000000,0.57000
3.36494000000,0.56200
3.36994000000,0.54600
3.37494000000,0.56200
3.37994000000,0.56200
3.38494000000,0.56200
3.38994000000,0.57000
3.39494000000,0.56200
3.39994000000,0.56200
3.40494000000,0.56200
3.40994000000,0.56200
3.41494000000,0.57000
3.41994000000,0.56200
3.42494000000,0.56200
3.42994000000,0.56200
3.43494000000,0.57000
3.43994000000,0.56200
3.44494000000,0.57000
3.44994000000,0.56200
3.45494000000,0.56200
3.45994000000,0.56200
3.46494000000,0.56200
3.46994000000,0.57000
3.47494000000,0.56200
3.47994000000,0.56200
3.48494000000,0.57000
3.48994000000,0.57000
3.49494000000,0.56200
3.49994000000,0.56200
3.50494000000,0.56200
3.50994000000,0.56200
3.51494000000,0.56200
3.51994000000,0.56200
3.52494000000,0.56200
3.52994000000,0.57000
3.53494000000,0.57000
3.53994000000,0.56200
3.54494000000,0.56200
3.54994000000,0.56200
3.55494000000,0.56200
3.55994000000,0.56200
3.56494000000,0.56200
3.56994000000,0.04200
3.57494000000,0.32200
3.57994000000,0.25800
3.58494000000,0.20200
3.58994000000,0.37000
3.59494000000,0.13800
3.59994000000,0.13800
3.60494000000,0.08200
3.60994000000,0.04200
3.61494000000,0.04200
3.61994000000,0.04200
3.62494000000,0.04200
3.62994000000,0.04200
3.63494000000,0.04200
3.63994000000,0.05000
3.64494000000,0.03400
3.64994000000,0.04200
3.65494000000,0.04200
3.65994000000,0
3.66494000000,0
3.66994000000,0
3.67494000000,0
3.67994000000,0
3.68494000000,0
3.68994000000,0
3.69494000000,0
3.69994000000,0
3.70494000000,0
3.70994000000,0
3.71494000000,0
3.71994000000,0
3.72494000000,0
3.72994000000,0
3.73494000000,0
3.73994000000,0
3.74494000000,0
3.74994000000,0
3.75494000000,0
3.75994000000,0
3.76494000000,0
3.76994000000,0
3.77494000000,0
3.77994000000,0
3.78494000000,0
3.78994000000,0
3.79494000000,0
3.79994000000,0
3.80494000000,0
3.80994000000,0
3.81494000000,0
3.81994000000,0
3.82494000000,0
3.82994000000,0
3.83494000000,0
3.83994000000,0
3.84494000000,0
3.84994000000,0
3.85494000000,0
3.85994000000,0
3.86494000000,0
3.86994000000,0
3.87494000000,0
3.87994000000,0
3.88494000000,0
3.88994000000,0
3.89494000000,0
3.89994000000,0
3.90494000000,0
3.90994000000,0
3.91494000000,0
3.91994000000,0
3.92494000000,0
3.92994000000,0
3.93494000000,0
3.93994000000,0
3.94494000000,0
3.94994000000,0
3.95494000000,0
3.95994000000,0
3.96494000000,0
3.96994000000,0
3.97494000000,0
3.97994000000,0
3.98494000000,0
3.98994000000,0
3.99494000000,0
3.99994000000,0
4.00494000000,0
4.00994000000,0
4.01494000000,0
4.01994000000,0
4.02494000000,0
4.02994000000,0
4.03494000000,0
4.03994000000,0
4.04494000000,0
4.04994000000,0
4.05494000000,0
4.05994000000,0
4.06494000000,0
4.06994000000,0
4.07494000000,0
4.07994000000,0
4.08494000000,0
4.08994000000,0
4.09494000000,0
4.09994000000,0
4.10494000000,0
4.10994000000,0
4.11494000000,0
4.11994000000,0
4.12494000000,0
4.12994000000,0
4.13494000000,0
4.13994000000,0
4.14494000000,0
4.14994000000,0
4.15494000000,0
4.15994000000,0
4.16494000000,0
4.16994000000,0
4.17494000000,0
4.17994000000,0
4.18494000000,0
4.18994000000,0
4.19494000000,0
4.19994000000,0
4.20494000000,0
4.20994000000,0
4.21494000000,0
4.21994000000,0
4.22494000000,0
4.22994000000,0
4.23494000000,0
4.23994000000,0
4.24494000000,0
4.24994000000,0
4.25494000000,0
4.25994000000,0
4.26494000000,0
4.26994000000,0
4.27494000000,0
4.27994000000,0
4.28494000000,0
4.28994000000,0
4.29494000000,0
4.29994000000,0
4.30494000000,0
4.30994000000,0
4.31494000000,0
4.31994000000,0
4.32494000000,0
4.32994000000,0
4.33494000000,0
4.33994000000,0
4.34494000000,0
4.34994000000,0
4.35494000000,0
4.35994000000,0
4.36494000000,0
4.36994000000,0
4.37494000000,0
4.37994000000,0
4.38494000000,0
4.38994000000,0
4.39494000000,0
4.39994000000,0
4.40494000000,0
4.40994000000,0
4.41494000000,0
4.41994000000,0
4.42494000000,0
4.42994000000,0
4.43494000000,0
4.43994000000,0
4.44494000000,0
4.44994000000,0
4.45494000000,0
4.45994000000,0
4.46494000000,0
4.46994000000,0
4.47494000000,0
4.47994000000,0
4.48494000000,0
4.48994000000,0
4.49494000000,0
4.49994000000,0
4.50494000000,0
4.50994000000,0
4.51494000000,0
4.51994000000,0
4.52494000000,0
4.52994000000,0
4.53494000000,0
4.53994000000,0
4.54494000000,0
4.54994000000,0
4.55494000000,0
4.55994000000,0
4.56494000000,0
4.56994000000,0
4.57494000000,0
4.57994000000,0
4.58494000000,0
4.58994000000,0
4.59494000000,0
4.59994000000,0
4.60494000000,0
4.60994000000,0
4.61494000000,0
4.61994000000,0
4.62494000000,0
4.62994000000,0
4.63494000000,0
4.63994000000,0
4.64494000000,0
4.64994000000,0
4.65494000000,0
4.65994000000,0
4.66494000000,0
4.66994000000,0
4.67494000000,0
4.67994000000,0
4.68494000000,0
4.68994000000,0
4.69494000000,0
4.69994000000,0
4.70494000000,0
4.70994000000,0
4.71494000000,0
4.71994000000,0
4.72494000000,0
4.72994000000,0
4.73494000000,0
4.73994000000,0
4.74494000000,0
4.74994000000,0
4.75494000000,0
4.75994000000,0
4.76494000000,0
4.76994000000,0
4.77494000000,0
4.77994000000,0
4.78494000000,0
4.78994000000,0
4.79494000000,0
4.79994000000,0
4.80494000000,0
4.80994000000,0
4.81494000000,0
4.81994000000,0
4.82494000000,0
4.82994000000,0
4.83494000000,0
4.83994000000,0
4.84494000000,0
4.84994000000,0
4.85494000000,0
4.85994000000,0
4.86494000000,0
4.86994000000,0
4.87494000000,0
4.87994000000,0
4.88494000000,0
4.88994000000,0
4.89494000000,0
4.89994000000,0
4.90494000000,0
4.90994000000,0
4.91494000000,0
4.91994000000,0
4.92494000000,0
4.92994000000,0
4.93494000000,0
4.93994000000,0
4.94494000000,0
4.94994000000,0
4.95494000000,0
4.95994000000,0
4.96494000000,0
4.96994000000,0
4.97494000000,0
4.97994000000,0
4.98494000000,0
4.98994000000,0
4.99494000000,0
4.99994000000,0
5.00494000000,0
5.00994000000,0
5.01494000000,0
5.01994000000,0
5.02494000000,0
5.02994000000,0
5.03494000000,0
5.03994000000,0
5.04494000000,0
5.04994000000,0
5.05494000000,0
5.05994000000,0
5.06494000000,0
5.06994000000,0
5.07494000000,0
5.07994000000,0
5.08494000000,0
5.08994000000,0
5.09494000000,0
5.09994000000,0
5.10494000000,0
5.10994000000,0
5.11494000000,0
5.11994000000,0
5.12494000000,0
5.12994000000,0
5.13494000000,0
5.13994000000,0
5.14494000000,0
5.14994000000,0
5.15494000000,0
5.15994000000,0
5.16494000000,0
5.16994000000,0
5.17494000000,0
5.17994000000,0
5.18494000000,0
5.18994000000,0
5.19494000000,0
5.19994000000,0
5.20494000000,0
5.20994000000,0
5.21494000000,0
5.21994000000,0
5.22494000000,0
5.22994000000,0
5.23494000000,0
5.23994000000,0
5.24494000000,0
5.24994000000,0
5.25494000000,0
5.25994000000,0
5.26494000000,0
5.26994000000,0
5.27494000000,0
5.27994000000,0
5.28494000000,0
5.28994000000,0
5.29494000000,0
5.29994000000,0
5.30494000000,0
5.30994000000,0
5.31494000000,0
5.31994000000,0
5.32494000000,0
5.32994000000,0
5.33494000000,0
5.33994000000,0
5.34494000000,0
5.34994000000,0
5.35494000000,0
5.35994000000,0
5.36494000000,0
5.36994000000,0
5.37494000000,0
5.37994000000,0
5.38494000000,0
5.38994000000,0
5.39494000000,0
5.39994000000,0
5.40494000000,0
5.40994000000,0
5.41494000000,0
5.41994000000,0
5.42494000000,0
5.42994000000,0
5.43494000000,0
5.43994000000,0
5.44494000000,0
5.44994000000,0
5.45494000000,0
5.45994000000,0
5.46494000000,0
5.46994000000,0
5.47494000000,0
5.47994000000,0
5.48494000000,0
5.48994000000,0
5.49494000000,0
5.49994000000,0
5.50494000000,0
5.50994000000,0
5.51494000000,0
5.51994000000,0
5.52494000000,0
5.52994000000,0
5.53494000000,0
5.53994000000,0
5.54494000000,0
5.54994000000,0
5.55494000000,0
5.55994000000,0
5.56494000000,0
5.56994000000,0
5.57494000000,0
5.57994000000,0
5.58494000000,0
5.58994000000,0
5.59494000000,0
5.59994000000,0
5.60494000000,0
5.60994000000,0
5.61494000000,0
5.61994000000,0
5.62494000000,0
5.62994000000,0
5.63494000000,0
5.63994000000,0
5.64494000000,0
5.64994000000,0
5.65494000000,0
5.65994000000,0
5.66494000000,0
5.66994000000,0
5.67494000000,0
5.67994000000,0
5.68494000000,0
5.68994000000,0
5.69494000000,0
5.69994000000,0
5.70494000000,0
5.70994000000,0
5.71494000000,0
5.71994000000,0
5.72494000000,0
5.72994000000,0
5.73494000000,0
5.73994000000,0
5.74494000000,0
5.74994000000,0
5.75494000000,0
5.75994000000,0
5.76494000000,0
5.76994000000,0
5.77494000000,0
5.77994000000,0
5.78494000000,0
5.78994000000,0
5.79494000000,0
5.79994000000,0
5.80494000000,0
5.80994000000,0
5.81494000000,0
5.81994000000,0
5.82494000000,0
5.82994000000,0
5.83494000000,0
5.83994000000,0
5.84494000000,0
5.84994000000,0
5.85494000000,0
5.85994000000,0
5.86494000000,0
5.86994000000,0
5.87494000000,0
5.87994000000,0
5.88494000000,0
5.88994000000,0
5.89494000000,0
5.89994000000,0
5.90494000000,0
5.90994000000,0
5.91494000000,0
5.91994000000,0
5.92494000000,0
5.92994000000,0
5.93494000000,0
5.93994000000,0
5.94494000000,0
5.94994000000,0
5.95494000000,0
5.95994000000,0
5.96494000000,0
5.96994000000,0
5.97494000000,0
5.97994000000,0
5.98494000000,0
5.98994000000,0
5.99494000000,0
5.99994000000,0
6.00494000000,0
6.00994000000,0
6.01494000000,0
6.01994000000,0
6.02494000000,0
6.02994000000,0.04200
6.03494000000,0.04200
6.03994000000,0
6.04494000000,0.04200
6.04994000000,0
6.05494000000,0.03400
6.05994000000,0.03400
6.06494000000,0.03400
6.06994000000,0.04200
6.07494000000,0
6.07994000000,0.03400
6.08494000000,0
6.08994000000,0
6.09494000000,0
6.09994000000,0
6.10494000000,0
6.10994000000,0
6.11494000000,0
6.11994000000,0
6.12494000000,0
6.12994000000,0
6.13494000000,0
6.13994000000,0
6.14494000000,0
6.14994000000,0
6.15494000000,0
6.15994000000,0
6.16494000000,0
6.16994000000,0
6.17494000000,0
6.17994000000,0
6.18494000000,0
6.18994000000,0
6.19494000000,0
6.19994000000,0
6.20494000000,0
6.20994000000,0
6.21494000000,0
6.21994000000,0
6.22494000000,0
6.22994000000,0
6.23494000000,0
6.23994000000,0
6.24494000000,0
6.24994000000,0
6.25494000000,0
6.25994000000,0
6.26494000000,0
6.26994000000,0
6.27494000000,0
6.27994000000,0
6.28494000000,0
6.28994000000,0
6.29494000000,0
6.29994000000,0
6.30494000000,0
6.30994000000,0
6.31494000000,0
6.31994000000,0
6.32494000000,0
6.32994000000,0
6.33494000000,0
6.33994000000,0
6.34494000000,0
6.34994000000,0
6.35494000000,0
6.35994000000,0
6.36494000000,0
6.36994000000,0
6.37494000000,0
6.37994000000,0
6.38494000000,0
6.38994000000,0
6.39494000000,0
6.39994000000,0
6.40494000000,0
6.40994000000,0
6.41494000000,0
6.41994000000,0
6.42494000000,0
6.42994000000,0
6.43494000000,0
6.43994000000,0
6.44494000000,0
6.44994000000,0
6.45494000000,0
6.45994000000,0
6.46494000000,0
6.46994000000,0
6.47494000000,0
6.47994000000,0
6.48494000000,0
6.48994000000,0
6.49494000000,0
6.49994000000,0
6.50494000000,0
6.50994000000,0
6.51494000000,0
6.51994000000,0
6.52494000000,0
6.52994000000,0
6.53494000000,0
6.53994000000,0
6.54494000000,0
6.54994000000,0
6.55494000000,0
6.55994000000,0
6.56494000000,0
6.56994000000,0
6.57494000000,0
6.57994000000,0
6.58494000000,0
6.58994000000,0
6.59494000000,0
6.59994000000,0
6.60494000000,0
6.60994000000,0
6.61494000000,0
6.61994000000,0
6.62494000000,0
6.62994000000,0
6.63494000000,0
6.63994000000,0
6.64494000000,0
6.64994000000,0
6.65494000000,0
6.65994000000,0
6.66494000000,0
6.66994000000,0
6.67494000000,0
6.67994000000,0
6.68494000000,0
6.68994000000,0
6.69494000000,0
6.69994000000,0
6.70494000000,0
6.70994000000,0
6.71494000000,0
6.71994000000,0
6.72494000000,0
6.72994000000,0
6.73494000000,0
6.73994000000,0
6.74494000000,0
6.74994000000,0
6.75494000000,0
6.75994000000,0
6.76494000000,0
6.76994000000,0
6.77494000000,0
6.77994000000,0
6.78494000000,0
6.78994000000,0
6.79494000000,0
6.79994000000,0
6.80494000000,0
6.80994000000,0
6.81494000000,0
6.81994000000,0
6.82494000000,0
6.82994000000,0
6.83494000000,0
6.83994000000,0
6.84494000000,0
6.84994000000,0
6.85494000000,0
6.85994000000,0
6.86494000000,0
6.86994000000,0
6.87494000000,0
6.87994000000,0
6.88494000000,0
6.88994000000,0
6.89494000000,0
6.89994000000,0
6.90494000000,0
6.90994000000,0
6.91494000000,0
6.91994000000,0
6.92494000000,0
6.92994000000,0
6.93494000000,0
6.93994000000,0
6.94494000000,0
6.94994000000,0
6.95494000000,0
6.95994000000,0
6.96494000000,0
6.96994000000,0
6.97494000000,0
6.97994000000,0
6.98494000000,0
6.98994000000,0
6.99494000000,0
6.99994000000,0
